timestamp,category,customer_type,unit_price,quantity,total,payment_type,Month_num,Month_name,Year_num,Day,Day_of_Week,Hour,Time_of_Day,customer_type_encoded,payment_type_encoded
2022-03-01 15:36:48,packaged foods,basic,4.99,2,9.98,e-wallet,3,Mar,2022,1,Tuesday,15,Afternoon,0,3
2022-03-02 16:52:36,packaged foods,premium,4.99,4,19.96,cash,3,Mar,2022,2,Wednesday,16,Afternoon,3,0
2022-03-01 16:43:22,packaged foods,standard,3.49,3,10.47,debit card,3,Mar,2022,1,Tuesday,16,Afternoon,4,2
2022-03-06 13:00:03,packaged foods,basic,2.99,1,2.99,cash,3,Mar,2022,6,Sunday,13,Afternoon,0,0
2022-03-06 15:43:13,packaged foods,non-member,6.99,3,20.97,cash,3,Mar,2022,6,Sunday,15,Afternoon,2,0
2022-03-02 19:59:27,packaged foods,basic,6.19,2,12.38,debit card,3,Mar,2022,2,Wednesday,19,Evening,0,2
2022-03-06 11:12:09,packaged foods,non-member,4.99,4,19.96,credit card,3,Mar,2022,6,Sunday,11,Morning,2,1
2022-03-03 18:17:28,packaged foods,non-member,2.99,2,5.98,debit card,3,Mar,2022,3,Thursday,18,Evening,2,2
2022-03-03 13:09:02,packaged foods,non-member,3.49,4,13.96,credit card,3,Mar,2022,3,Thursday,13,Afternoon,2,1
2022-03-05 12:55:17,packaged foods,premium,6.19,1,6.19,e-wallet,3,Mar,2022,5,Saturday,12,Afternoon,3,3
2022-03-07 13:28:24,packaged foods,standard,6.19,3,18.57,debit card,3,Mar,2022,7,Monday,13,Afternoon,4,2
2022-03-01 15:35:18,packaged foods,standard,8.49,3,25.47,debit card,3,Mar,2022,1,Tuesday,15,Afternoon,4,2
2022-03-07 12:46:08,packaged foods,gold,6.19,4,24.76,debit card,3,Mar,2022,7,Monday,12,Afternoon,1,2
2022-03-05 11:38:59,packaged foods,non-member,6.99,3,20.97,debit card,3,Mar,2022,5,Saturday,11,Morning,2,2
2022-03-07 19:44:35,packaged foods,non-member,2.99,3,8.97,credit card,3,Mar,2022,7,Monday,19,Evening,2,1
2022-03-03 15:11:46,packaged foods,basic,6.99,3,20.97,credit card,3,Mar,2022,3,Thursday,15,Afternoon,0,1
2022-03-02 14:42:39,packaged foods,gold,3.49,1,3.49,cash,3,Mar,2022,2,Wednesday,14,Afternoon,1,0
2022-03-07 14:00:57,packaged foods,basic,6.99,1,6.99,e-wallet,3,Mar,2022,7,Monday,14,Afternoon,0,3
2022-03-06 12:48:29,packaged foods,basic,3.49,3,10.47,e-wallet,3,Mar,2022,6,Sunday,12,Afternoon,0,3
2022-03-07 09:32:48,packaged foods,premium,6.99,4,27.96,cash,3,Mar,2022,7,Monday,9,Morning,3,0
2022-03-01 10:05:21,packaged foods,gold,4.99,4,19.96,debit card,3,Mar,2022,1,Tuesday,10,Morning,1,2
2022-03-02 16:03:54,packaged foods,basic,6.19,4,24.76,cash,3,Mar,2022,2,Wednesday,16,Afternoon,0,0
2022-03-04 18:37:29,packaged foods,standard,3.49,2,6.98,credit card,3,Mar,2022,4,Friday,18,Evening,4,1
2022-03-07 18:35:17,packaged foods,premium,6.19,4,24.76,debit card,3,Mar,2022,7,Monday,18,Evening,3,2
2022-03-02 18:31:34,packaged foods,basic,8.49,4,33.96,debit card,3,Mar,2022,2,Wednesday,18,Evening,0,2
2022-03-07 09:53:45,packaged foods,gold,7.19,2,14.38,debit card,3,Mar,2022,7,Monday,9,Morning,1,2
2022-03-02 10:50:01,packaged foods,basic,6.19,3,18.57,e-wallet,3,Mar,2022,2,Wednesday,10,Morning,0,3
2022-03-01 11:35:06,packaged foods,standard,2.99,3,8.97,cash,3,Mar,2022,1,Tuesday,11,Morning,4,0
2022-03-06 15:41:42,packaged foods,gold,6.19,1,6.19,e-wallet,3,Mar,2022,6,Sunday,15,Afternoon,1,3
2022-03-06 11:59:52,packaged foods,basic,6.19,3,18.57,cash,3,Mar,2022,6,Sunday,11,Morning,0,0
2022-03-06 17:34:09,packaged foods,premium,4.99,1,4.99,e-wallet,3,Mar,2022,6,Sunday,17,Afternoon,3,3
2022-03-01 10:53:50,packaged foods,basic,4.99,1,4.99,credit card,3,Mar,2022,1,Tuesday,10,Morning,0,1
2022-03-06 11:41:34,packaged foods,basic,2.99,3,8.97,credit card,3,Mar,2022,6,Sunday,11,Morning,0,1
2022-03-05 11:09:40,packaged foods,basic,7.19,1,7.19,cash,3,Mar,2022,5,Saturday,11,Morning,0,0
2022-03-02 17:29:23,packaged foods,non-member,5.49,1,5.49,cash,3,Mar,2022,2,Wednesday,17,Afternoon,2,0
2022-03-02 15:33:31,packaged foods,premium,2.99,2,5.98,debit card,3,Mar,2022,2,Wednesday,15,Afternoon,3,2
2022-03-04 16:52:05,packaged foods,gold,2.99,1,2.99,credit card,3,Mar,2022,4,Friday,16,Afternoon,1,1
2022-03-02 17:56:15,packaged foods,basic,6.19,3,18.57,e-wallet,3,Mar,2022,2,Wednesday,17,Afternoon,0,3
2022-03-04 16:18:23,packaged foods,premium,2.99,3,8.97,e-wallet,3,Mar,2022,4,Friday,16,Afternoon,3,3
2022-03-03 19:54:16,packaged foods,standard,6.19,3,18.57,cash,3,Mar,2022,3,Thursday,19,Evening,4,0
2022-03-03 15:27:39,packaged foods,basic,6.19,4,24.76,credit card,3,Mar,2022,3,Thursday,15,Afternoon,0,1
2022-03-05 19:56:48,packaged foods,gold,7.19,4,28.76,debit card,3,Mar,2022,5,Saturday,19,Evening,1,2
2022-03-07 09:39:00,packaged foods,non-member,2.19,3,6.57,e-wallet,3,Mar,2022,7,Monday,9,Morning,2,3
2022-03-07 18:32:58,packaged foods,basic,8.49,4,33.96,debit card,3,Mar,2022,7,Monday,18,Evening,0,2
2022-03-05 15:29:09,packaged foods,non-member,2.99,3,8.97,e-wallet,3,Mar,2022,5,Saturday,15,Afternoon,2,3
2022-03-06 13:33:28,packaged foods,basic,6.99,2,13.98,cash,3,Mar,2022,6,Sunday,13,Afternoon,0,0
2022-03-05 16:15:06,packaged foods,basic,2.99,4,11.96,cash,3,Mar,2022,5,Saturday,16,Afternoon,0,0
2022-03-01 13:37:59,packaged foods,standard,4.99,1,4.99,e-wallet,3,Mar,2022,1,Tuesday,13,Afternoon,4,3
2022-03-05 19:40:56,packaged foods,basic,7.19,3,21.57,cash,3,Mar,2022,5,Saturday,19,Evening,0,0
2022-03-01 16:20:41,packaged foods,basic,7.19,1,7.19,debit card,3,Mar,2022,1,Tuesday,16,Afternoon,0,2
2022-03-01 15:40:01,packaged foods,standard,2.49,1,2.49,cash,3,Mar,2022,1,Tuesday,15,Afternoon,4,0
2022-03-02 13:26:48,packaged foods,gold,3.49,1,3.49,debit card,3,Mar,2022,2,Wednesday,13,Afternoon,1,2
2022-03-02 12:45:34,packaged foods,standard,2.99,2,5.98,e-wallet,3,Mar,2022,2,Wednesday,12,Afternoon,4,3
2022-03-04 09:45:13,packaged foods,standard,7.19,2,14.38,cash,3,Mar,2022,4,Friday,9,Morning,4,0
2022-03-03 16:57:00,packaged foods,basic,4.99,1,4.99,credit card,3,Mar,2022,3,Thursday,16,Afternoon,0,1
2022-03-05 11:20:22,packaged foods,premium,7.19,2,14.38,cash,3,Mar,2022,5,Saturday,11,Morning,3,0
2022-03-07 12:44:18,packaged foods,premium,6.19,4,24.76,e-wallet,3,Mar,2022,7,Monday,12,Afternoon,3,3
2022-03-07 10:47:41,packaged foods,basic,5.49,3,16.47,credit card,3,Mar,2022,7,Monday,10,Morning,0,1
2022-03-02 09:25:46,packaged foods,non-member,5.49,3,16.47,cash,3,Mar,2022,2,Wednesday,9,Morning,2,0
2022-03-01 13:23:10,packaged foods,gold,2.49,4,9.96,debit card,3,Mar,2022,1,Tuesday,13,Afternoon,1,2
2022-03-05 11:41:40,packaged foods,basic,5.49,2,10.98,e-wallet,3,Mar,2022,5,Saturday,11,Morning,0,3
2022-03-05 15:03:42,packaged foods,standard,6.19,2,12.38,cash,3,Mar,2022,5,Saturday,15,Afternoon,4,0
2022-03-04 10:56:40,packaged foods,non-member,8.49,4,33.96,cash,3,Mar,2022,4,Friday,10,Morning,2,0
2022-03-05 09:37:59,packaged foods,premium,8.49,3,25.47,cash,3,Mar,2022,5,Saturday,9,Morning,3,0
2022-03-07 18:46:59,packaged foods,premium,2.19,4,8.76,e-wallet,3,Mar,2022,7,Monday,18,Evening,3,3
2022-03-04 19:44:37,packaged foods,basic,2.99,2,5.98,e-wallet,3,Mar,2022,4,Friday,19,Evening,0,3
2022-03-02 13:00:58,packaged foods,basic,5.49,4,21.96,e-wallet,3,Mar,2022,2,Wednesday,13,Afternoon,0,3
2022-03-06 09:01:32,packaged foods,premium,3.49,4,13.96,e-wallet,3,Mar,2022,6,Sunday,9,Morning,3,3
2022-03-03 13:44:49,packaged foods,gold,7.19,4,28.76,e-wallet,3,Mar,2022,3,Thursday,13,Afternoon,1,3
2022-03-05 15:34:00,packaged foods,non-member,4.99,2,9.98,cash,3,Mar,2022,5,Saturday,15,Afternoon,2,0
2022-03-05 14:16:37,packaged foods,gold,4.99,1,4.99,credit card,3,Mar,2022,5,Saturday,14,Afternoon,1,1
2022-03-05 15:48:15,packaged foods,standard,2.99,4,11.96,cash,3,Mar,2022,5,Saturday,15,Afternoon,4,0
2022-03-07 09:47:45,packaged foods,gold,7.19,4,28.76,cash,3,Mar,2022,7,Monday,9,Morning,1,0
2022-03-04 15:56:30,packaged foods,gold,2.99,3,8.97,debit card,3,Mar,2022,4,Friday,15,Afternoon,1,2
2022-03-03 13:34:25,packaged foods,premium,8.49,3,25.47,cash,3,Mar,2022,3,Thursday,13,Afternoon,3,0
2022-03-05 17:54:52,packaged foods,basic,2.99,3,8.97,debit card,3,Mar,2022,5,Saturday,17,Afternoon,0,2
2022-03-07 09:24:27,packaged foods,non-member,2.19,3,6.57,cash,3,Mar,2022,7,Monday,9,Morning,2,0
2022-03-01 16:09:20,packaged foods,non-member,2.49,2,4.98,debit card,3,Mar,2022,1,Tuesday,16,Afternoon,2,2
2022-03-07 12:51:22,packaged foods,non-member,2.19,4,8.76,cash,3,Mar,2022,7,Monday,12,Afternoon,2,0
2022-03-03 19:43:37,packaged foods,premium,8.49,4,33.96,debit card,3,Mar,2022,3,Thursday,19,Evening,3,2
2022-03-02 12:54:37,packaged foods,premium,6.99,1,6.99,cash,3,Mar,2022,2,Wednesday,12,Afternoon,3,0
2022-03-05 11:39:31,packaged foods,gold,7.19,3,21.57,credit card,3,Mar,2022,5,Saturday,11,Morning,1,1
2022-03-07 10:42:42,packaged foods,gold,5.49,3,16.47,e-wallet,3,Mar,2022,7,Monday,10,Morning,1,3
2022-03-04 13:22:12,packaged foods,basic,2.99,1,2.99,e-wallet,3,Mar,2022,4,Friday,13,Afternoon,0,3
2022-03-02 13:27:26,condiments and sauces,basic,7.99,3,23.97,cash,3,Mar,2022,2,Wednesday,13,Afternoon,0,0
2022-03-05 18:35:58,condiments and sauces,gold,7.99,4,31.96,cash,3,Mar,2022,5,Saturday,18,Evening,1,0
2022-03-07 10:09:15,condiments and sauces,gold,9.19,3,27.57,credit card,3,Mar,2022,7,Monday,10,Morning,1,1
2022-03-04 14:14:05,condiments and sauces,gold,9.19,3,27.57,e-wallet,3,Mar,2022,4,Friday,14,Afternoon,1,3
2022-03-05 19:07:06,condiments and sauces,gold,5.19,2,10.38,debit card,3,Mar,2022,5,Saturday,19,Evening,1,2
2022-03-01 19:12:39,condiments and sauces,premium,8.49,2,16.98,e-wallet,3,Mar,2022,1,Tuesday,19,Evening,3,3
2022-03-01 17:30:41,condiments and sauces,standard,9.19,1,9.19,e-wallet,3,Mar,2022,1,Tuesday,17,Afternoon,4,3
2022-03-03 17:15:34,condiments and sauces,gold,9.19,4,36.76,debit card,3,Mar,2022,3,Thursday,17,Afternoon,1,2
2022-03-02 14:10:38,condiments and sauces,standard,3.99,2,7.98,cash,3,Mar,2022,2,Wednesday,14,Afternoon,4,0
2022-03-04 14:58:01,condiments and sauces,standard,8.49,3,25.47,credit card,3,Mar,2022,4,Friday,14,Afternoon,4,1
2022-03-02 13:19:01,condiments and sauces,basic,5.19,3,15.57,credit card,3,Mar,2022,2,Wednesday,13,Afternoon,0,1
2022-03-02 09:53:05,condiments and sauces,basic,8.49,4,33.96,cash,3,Mar,2022,2,Wednesday,9,Morning,0,0
2022-03-02 18:51:20,condiments and sauces,premium,8.19,4,32.76,debit card,3,Mar,2022,2,Wednesday,18,Evening,3,2
2022-03-02 17:45:30,condiments and sauces,standard,3.19,3,9.57,credit card,3,Mar,2022,2,Wednesday,17,Afternoon,4,1
2022-03-05 09:07:21,condiments and sauces,non-member,5.19,2,10.38,debit card,3,Mar,2022,5,Saturday,9,Morning,2,2
2022-03-04 16:56:31,condiments and sauces,basic,9.99,3,29.97,cash,3,Mar,2022,4,Friday,16,Afternoon,0,0
2022-03-01 14:56:06,condiments and sauces,gold,3.19,1,3.19,e-wallet,3,Mar,2022,1,Tuesday,14,Afternoon,1,3
2022-03-02 09:08:01,condiments and sauces,basic,5.19,3,15.57,e-wallet,3,Mar,2022,2,Wednesday,9,Morning,0,3
2022-03-02 15:22:43,condiments and sauces,gold,9.99,3,29.97,debit card,3,Mar,2022,2,Wednesday,15,Afternoon,1,2
2022-03-07 18:53:09,condiments and sauces,basic,9.19,1,9.19,debit card,3,Mar,2022,7,Monday,18,Evening,0,2
2022-03-06 17:58:48,condiments and sauces,standard,9.19,1,9.19,credit card,3,Mar,2022,6,Sunday,17,Afternoon,4,1
2022-03-03 17:45:08,condiments and sauces,basic,3.19,3,9.57,e-wallet,3,Mar,2022,3,Thursday,17,Afternoon,0,3
2022-03-03 11:37:14,condiments and sauces,standard,5.49,3,16.47,cash,3,Mar,2022,3,Thursday,11,Morning,4,0
2022-03-07 12:59:30,condiments and sauces,gold,9.19,4,36.76,debit card,3,Mar,2022,7,Monday,12,Afternoon,1,2
2022-03-06 12:18:17,condiments and sauces,gold,5.49,1,5.49,credit card,3,Mar,2022,6,Sunday,12,Afternoon,1,1
2022-03-07 18:01:05,condiments and sauces,non-member,5.19,3,15.57,cash,3,Mar,2022,7,Monday,18,Evening,2,0
2022-03-01 13:46:32,condiments and sauces,premium,9.49,3,28.47,credit card,3,Mar,2022,1,Tuesday,13,Afternoon,3,1
2022-03-05 17:45:50,condiments and sauces,gold,9.19,2,18.38,debit card,3,Mar,2022,5,Saturday,17,Afternoon,1,2
2022-03-03 13:05:19,condiments and sauces,standard,7.99,2,15.98,credit card,3,Mar,2022,3,Thursday,13,Afternoon,4,1
2022-03-04 18:56:33,condiments and sauces,premium,5.49,2,10.98,credit card,3,Mar,2022,4,Friday,18,Evening,3,1
2022-03-01 10:48:52,condiments and sauces,standard,8.49,1,8.49,credit card,3,Mar,2022,1,Tuesday,10,Morning,4,1
2022-03-02 12:25:22,condiments and sauces,basic,5.49,1,5.49,cash,3,Mar,2022,2,Wednesday,12,Afternoon,0,0
2022-03-06 12:35:09,condiments and sauces,standard,9.19,4,36.76,cash,3,Mar,2022,6,Sunday,12,Afternoon,4,0
2022-03-05 16:39:36,condiments and sauces,gold,5.19,4,20.76,cash,3,Mar,2022,5,Saturday,16,Afternoon,1,0
2022-03-04 14:03:18,condiments and sauces,non-member,5.19,3,15.57,debit card,3,Mar,2022,4,Friday,14,Afternoon,2,2
2022-03-02 16:16:08,condiments and sauces,premium,9.19,1,9.19,e-wallet,3,Mar,2022,2,Wednesday,16,Afternoon,3,3
2022-03-04 13:38:31,condiments and sauces,premium,9.49,3,28.47,debit card,3,Mar,2022,4,Friday,13,Afternoon,3,2
2022-03-07 12:42:01,condiments and sauces,standard,9.19,4,36.76,e-wallet,3,Mar,2022,7,Monday,12,Afternoon,4,3
2022-03-07 14:24:12,condiments and sauces,standard,3.19,3,9.57,cash,3,Mar,2022,7,Monday,14,Afternoon,4,0
2022-03-01 14:34:32,condiments and sauces,basic,7.99,1,7.99,credit card,3,Mar,2022,1,Tuesday,14,Afternoon,0,1
2022-03-04 10:00:57,condiments and sauces,non-member,3.19,1,3.19,credit card,3,Mar,2022,4,Friday,10,Morning,2,1
2022-03-04 18:23:35,condiments and sauces,basic,5.19,4,20.76,e-wallet,3,Mar,2022,4,Friday,18,Evening,0,3
2022-03-04 16:39:02,condiments and sauces,gold,7.99,1,7.99,e-wallet,3,Mar,2022,4,Friday,16,Afternoon,1,3
2022-03-05 14:30:03,condiments and sauces,non-member,8.49,3,25.47,e-wallet,3,Mar,2022,5,Saturday,14,Afternoon,2,3
2022-03-06 16:05:03,condiments and sauces,premium,9.49,1,9.49,cash,3,Mar,2022,6,Sunday,16,Afternoon,3,0
2022-03-02 18:03:00,condiments and sauces,non-member,7.99,3,23.97,e-wallet,3,Mar,2022,2,Wednesday,18,Evening,2,3
2022-03-04 17:28:08,condiments and sauces,standard,3.19,3,9.57,e-wallet,3,Mar,2022,4,Friday,17,Afternoon,4,3
2022-03-02 17:26:34,condiments and sauces,non-member,9.99,4,39.96,cash,3,Mar,2022,2,Wednesday,17,Afternoon,2,0
2022-03-01 11:32:09,condiments and sauces,non-member,5.19,2,10.38,e-wallet,3,Mar,2022,1,Tuesday,11,Morning,2,3
2022-03-03 15:16:47,condiments and sauces,premium,9.19,1,9.19,e-wallet,3,Mar,2022,3,Thursday,15,Afternoon,3,3
2022-03-06 18:45:08,condiments and sauces,premium,3.99,2,7.98,cash,3,Mar,2022,6,Sunday,18,Evening,3,0
2022-03-07 16:09:15,condiments and sauces,premium,8.49,4,33.96,cash,3,Mar,2022,7,Monday,16,Afternoon,3,0
2022-03-06 18:24:11,condiments and sauces,premium,9.19,1,9.19,e-wallet,3,Mar,2022,6,Sunday,18,Evening,3,3
2022-03-03 15:34:47,condiments and sauces,basic,5.19,3,15.57,cash,3,Mar,2022,3,Thursday,15,Afternoon,0,0
2022-03-02 10:24:15,condiments and sauces,basic,9.19,4,36.76,debit card,3,Mar,2022,2,Wednesday,10,Morning,0,2
2022-03-06 15:52:27,condiments and sauces,standard,7.99,4,31.96,e-wallet,3,Mar,2022,6,Sunday,15,Afternoon,4,3
2022-03-01 15:15:31,condiments and sauces,non-member,9.19,2,18.38,debit card,3,Mar,2022,1,Tuesday,15,Afternoon,2,2
2022-03-02 16:35:04,condiments and sauces,gold,9.19,4,36.76,cash,3,Mar,2022,2,Wednesday,16,Afternoon,1,0
2022-03-05 19:02:57,condiments and sauces,basic,9.19,3,27.57,e-wallet,3,Mar,2022,5,Saturday,19,Evening,0,3
2022-03-04 14:44:49,condiments and sauces,non-member,8.49,2,16.98,e-wallet,3,Mar,2022,4,Friday,14,Afternoon,2,3
2022-03-05 19:30:02,condiments and sauces,basic,9.49,2,18.98,credit card,3,Mar,2022,5,Saturday,19,Evening,0,1
2022-03-03 18:05:09,condiments and sauces,premium,4.49,3,13.47,cash,3,Mar,2022,3,Thursday,18,Evening,3,0
2022-03-02 15:40:08,condiments and sauces,standard,5.49,2,10.98,credit card,3,Mar,2022,2,Wednesday,15,Afternoon,4,1
2022-03-04 16:14:35,condiments and sauces,non-member,5.19,2,10.38,e-wallet,3,Mar,2022,4,Friday,16,Afternoon,2,3
2022-03-04 17:52:27,condiments and sauces,basic,8.19,3,24.57,e-wallet,3,Mar,2022,4,Friday,17,Afternoon,0,3
2022-03-06 14:18:03,condiments and sauces,standard,4.19,3,12.57,debit card,3,Mar,2022,6,Sunday,14,Afternoon,4,2
2022-03-01 12:40:16,condiments and sauces,non-member,9.19,4,36.76,e-wallet,3,Mar,2022,1,Tuesday,12,Afternoon,2,3
2022-03-03 14:30:30,condiments and sauces,gold,5.19,4,20.76,credit card,3,Mar,2022,3,Thursday,14,Afternoon,1,1
2022-03-05 18:28:29,condiments and sauces,gold,9.19,4,36.76,e-wallet,3,Mar,2022,5,Saturday,18,Evening,1,3
2022-03-07 19:02:21,condiments and sauces,basic,5.19,3,15.57,credit card,3,Mar,2022,7,Monday,19,Evening,0,1
2022-03-01 11:04:11,condiments and sauces,premium,9.19,1,9.19,credit card,3,Mar,2022,1,Tuesday,11,Morning,3,1
2022-03-06 19:36:46,condiments and sauces,gold,4.49,4,17.96,debit card,3,Mar,2022,6,Sunday,19,Evening,1,2
2022-03-02 14:22:36,condiments and sauces,non-member,3.99,2,7.98,credit card,3,Mar,2022,2,Wednesday,14,Afternoon,2,1
2022-03-06 17:50:10,condiments and sauces,premium,4.49,1,4.49,e-wallet,3,Mar,2022,6,Sunday,17,Afternoon,3,3
2022-03-04 12:59:25,condiments and sauces,gold,3.19,1,3.19,e-wallet,3,Mar,2022,4,Friday,12,Afternoon,1,3
2022-03-04 14:01:24,condiments and sauces,non-member,4.49,3,13.47,credit card,3,Mar,2022,4,Friday,14,Afternoon,2,1
2022-03-06 13:48:36,condiments and sauces,non-member,9.49,3,28.47,cash,3,Mar,2022,6,Sunday,13,Afternoon,2,0
2022-03-06 11:08:15,condiments and sauces,standard,3.19,1,3.19,cash,3,Mar,2022,6,Sunday,11,Morning,4,0
2022-03-01 13:35:27,condiments and sauces,non-member,5.19,3,15.57,e-wallet,3,Mar,2022,1,Tuesday,13,Afternoon,2,3
2022-03-02 13:55:31,condiments and sauces,non-member,9.19,4,36.76,debit card,3,Mar,2022,2,Wednesday,13,Afternoon,2,2
2022-03-03 12:08:56,condiments and sauces,non-member,4.49,1,4.49,credit card,3,Mar,2022,3,Thursday,12,Afternoon,2,1
2022-03-06 15:17:41,condiments and sauces,non-member,9.19,1,9.19,debit card,3,Mar,2022,6,Sunday,15,Afternoon,2,2
2022-03-02 10:14:31,condiments and sauces,gold,3.19,2,6.38,e-wallet,3,Mar,2022,2,Wednesday,10,Morning,1,3
2022-03-01 11:18:51,condiments and sauces,premium,5.19,3,15.57,cash,3,Mar,2022,1,Tuesday,11,Morning,3,0
2022-03-01 17:36:59,condiments and sauces,basic,9.19,4,36.76,debit card,3,Mar,2022,1,Tuesday,17,Afternoon,0,2
2022-03-05 13:26:35,condiments and sauces,basic,8.19,3,24.57,debit card,3,Mar,2022,5,Saturday,13,Afternoon,0,2
2022-03-03 18:31:46,condiments and sauces,premium,5.19,1,5.19,cash,3,Mar,2022,3,Thursday,18,Evening,3,0
2022-03-02 19:27:11,condiments and sauces,gold,9.99,1,9.99,cash,3,Mar,2022,2,Wednesday,19,Evening,1,0
2022-03-03 09:19:07,condiments and sauces,standard,5.19,2,10.38,cash,3,Mar,2022,3,Thursday,9,Morning,4,0
2022-03-05 18:09:46,condiments and sauces,non-member,4.99,2,9.98,e-wallet,3,Mar,2022,5,Saturday,18,Evening,2,3
2022-03-01 18:21:52,condiments and sauces,non-member,9.99,4,39.96,debit card,3,Mar,2022,1,Tuesday,18,Evening,2,2
2022-03-03 18:53:08,condiments and sauces,standard,3.19,2,6.38,cash,3,Mar,2022,3,Thursday,18,Evening,4,0
2022-03-01 13:20:24,condiments and sauces,premium,3.19,1,3.19,cash,3,Mar,2022,1,Tuesday,13,Afternoon,3,0
2022-03-06 11:52:06,condiments and sauces,gold,4.49,1,4.49,credit card,3,Mar,2022,6,Sunday,11,Morning,1,1
2022-03-04 16:29:08,condiments and sauces,basic,8.19,2,16.38,debit card,3,Mar,2022,4,Friday,16,Afternoon,0,2
2022-03-06 19:35:56,condiments and sauces,non-member,3.19,4,12.76,debit card,3,Mar,2022,6,Sunday,19,Evening,2,2
2022-03-06 14:59:57,condiments and sauces,gold,8.49,1,8.49,debit card,3,Mar,2022,6,Sunday,14,Afternoon,1,2
2022-03-02 15:11:12,condiments and sauces,basic,9.49,2,18.98,cash,3,Mar,2022,2,Wednesday,15,Afternoon,0,0
2022-03-06 14:16:28,condiments and sauces,standard,4.99,4,19.96,credit card,3,Mar,2022,6,Sunday,14,Afternoon,4,1
2022-03-06 15:15:51,condiments and sauces,premium,4.99,2,9.98,cash,3,Mar,2022,6,Sunday,15,Afternoon,3,0
2022-03-04 09:02:11,condiments and sauces,premium,4.19,3,12.57,debit card,3,Mar,2022,4,Friday,9,Morning,3,2
2022-03-04 10:58:59,condiments and sauces,non-member,5.19,1,5.19,credit card,3,Mar,2022,4,Friday,10,Morning,2,1
2022-03-07 15:52:25,condiments and sauces,gold,4.49,2,8.98,cash,3,Mar,2022,7,Monday,15,Afternoon,1,0
2022-03-06 10:50:29,condiments and sauces,premium,4.49,3,13.47,cash,3,Mar,2022,6,Sunday,10,Morning,3,0
2022-03-01 13:16:49,condiments and sauces,premium,4.19,3,12.57,e-wallet,3,Mar,2022,1,Tuesday,13,Afternoon,3,3
2022-03-06 18:33:32,condiments and sauces,non-member,9.99,4,39.96,credit card,3,Mar,2022,6,Sunday,18,Evening,2,1
2022-03-03 18:40:34,condiments and sauces,basic,9.99,1,9.99,cash,3,Mar,2022,3,Thursday,18,Evening,0,0
2022-03-07 19:02:17,condiments and sauces,standard,5.19,1,5.19,cash,3,Mar,2022,7,Monday,19,Evening,4,0
2022-03-05 17:02:51,condiments and sauces,standard,9.49,2,18.98,e-wallet,3,Mar,2022,5,Saturday,17,Afternoon,4,3
2022-03-04 14:32:11,condiments and sauces,non-member,7.99,4,31.96,credit card,3,Mar,2022,4,Friday,14,Afternoon,2,1
2022-03-01 16:38:22,condiments and sauces,basic,8.49,3,25.47,debit card,3,Mar,2022,1,Tuesday,16,Afternoon,0,2
2022-03-06 14:07:48,condiments and sauces,basic,3.99,2,7.98,cash,3,Mar,2022,6,Sunday,14,Afternoon,0,0
2022-03-07 09:49:20,condiments and sauces,basic,9.49,2,18.98,e-wallet,3,Mar,2022,7,Monday,9,Morning,0,3
2022-03-01 14:47:05,condiments and sauces,gold,9.19,2,18.38,cash,3,Mar,2022,1,Tuesday,14,Afternoon,1,0
2022-03-06 10:10:12,condiments and sauces,gold,9.49,1,9.49,cash,3,Mar,2022,6,Sunday,10,Morning,1,0
2022-03-03 12:40:55,condiments and sauces,premium,4.49,1,4.49,cash,3,Mar,2022,3,Thursday,12,Afternoon,3,0
2022-03-01 18:29:42,condiments and sauces,premium,8.19,4,32.76,cash,3,Mar,2022,1,Tuesday,18,Evening,3,0
2022-03-03 10:04:49,condiments and sauces,gold,5.19,3,15.57,e-wallet,3,Mar,2022,3,Thursday,10,Morning,1,3
2022-03-01 15:03:02,condiments and sauces,premium,4.19,4,16.76,cash,3,Mar,2022,1,Tuesday,15,Afternoon,3,0
2022-03-01 17:59:51,condiments and sauces,premium,7.99,3,23.97,e-wallet,3,Mar,2022,1,Tuesday,17,Afternoon,3,3
2022-03-07 15:04:45,condiments and sauces,gold,8.19,2,16.38,cash,3,Mar,2022,7,Monday,15,Afternoon,1,0
2022-03-01 10:51:56,condiments and sauces,standard,7.99,3,23.97,debit card,3,Mar,2022,1,Tuesday,10,Morning,4,2
2022-03-06 16:53:58,condiments and sauces,standard,7.99,2,15.98,debit card,3,Mar,2022,6,Sunday,16,Afternoon,4,2
2022-03-06 13:53:17,condiments and sauces,gold,9.19,1,9.19,cash,3,Mar,2022,6,Sunday,13,Afternoon,1,0
2022-03-02 16:15:15,condiments and sauces,non-member,8.19,3,24.57,cash,3,Mar,2022,2,Wednesday,16,Afternoon,2,0
2022-03-06 12:57:34,condiments and sauces,basic,9.49,1,9.49,e-wallet,3,Mar,2022,6,Sunday,12,Afternoon,0,3
2022-03-05 16:02:53,condiments and sauces,premium,5.19,2,10.38,debit card,3,Mar,2022,5,Saturday,16,Afternoon,3,2
2022-03-04 15:18:08,condiments and sauces,non-member,7.99,2,15.98,debit card,3,Mar,2022,4,Friday,15,Afternoon,2,2
2022-03-06 16:23:57,condiments and sauces,non-member,3.99,3,11.97,credit card,3,Mar,2022,6,Sunday,16,Afternoon,2,1
2022-03-02 09:10:53,condiments and sauces,basic,4.19,2,8.38,debit card,3,Mar,2022,2,Wednesday,9,Morning,0,2
